Severity,City,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Junction,Stop,Traffic_Signal,daytime
3,Charlotte,Mecklenburg_NC,NC,66,84,8,8,0,Cloudy,FALSE,FALSE,TRUE,day
3,Charlotte,Mecklenburg_NC,NC,72,100,10,0,0,Light Rain,FALSE,FALSE,FALSE,night
3,Seattle,King_WA,WA,30,92,0.8,6.9,0,Mist,FALSE,FALSE,FALSE,night
2,Detroit,Wayne_MI,MI,62.1,46,10,5.8,0,Clear,TRUE,FALSE,FALSE,day
2,Stillwater,Washington_MN,MN,59,77,10,0,0,Fair,FALSE,FALSE,TRUE,day
2,Charlotte,Mecklenburg_NC,NC,73.9,62,10,5.8,0,Scattered Clouds,FALSE,FALSE,TRUE,day
3,Dallas,Dallas_TX,TX,96,32,10,13,0,Fair,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,59,81,8,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,91,44,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Parsippany,Morris_NJ,NJ,66.2,83,10,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Augusta,Richmond_GA,GA,75.9,97,8,6.9,0,Overcast,FALSE,FALSE,FALSE,night
2,Augusta,Richmond_GA,GA,84,35,10,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Miami,Miami-Dade_FL,FL,74,97,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,Fresno,Fresno_CA,CA,64,52,10,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Rockledge,Brevard_FL,FL,69.8,73,10,17.3,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Zephyrhills,Pasco_FL,FL,59.2,100,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,45,42,10,4.6,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Tracy,San Joaquin_CA,CA,81,35,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,El Sobrante,Contra Costa_CA,CA,53.1,86,10,4.6,0.01,Light Rain,FALSE,FALSE,TRUE,twilight
2,Zachary,East Baton Rouge_LA,LA,72,87,10,4.6,0,Clear,FALSE,FALSE,FALSE,twilight
2,Minneapolis,Hennepin_MN,MN,56,84,9,7,0,Light Rain,FALSE,FALSE,FALSE,day
3,Port Saint Lucie,St. Lucie_FL,FL,72,87,10,10.4,0,Clear,FALSE,FALSE,FALSE,twilight
2,Omaha,Douglas_NE,NE,31.6,61,10,0,0,Clear,FALSE,FALSE,TRUE,night
2,Lansdale,Montgomery_PA,PA,55,61,10,3,0,Fair,FALSE,FALSE,FALSE,twilight
2,Burton,Genesee_MI,MI,82.9,31,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,52,77,10,0,0,Clear,FALSE,FALSE,TRUE,day
2,Whittier,Los Angeles_CA,CA,52,93,4,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Whittier,Los Angeles_CA,CA,77,54,10,10.4,0,Clear,FALSE,FALSE,TRUE,day
3,Sacramento,Sacramento_CA,CA,77,8,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Sarasota,Sarasota_FL,FL,81,47,10,13.8,0,Clear,FALSE,FALSE,TRUE,day
2,Charlotte,Mecklenburg_NC,NC,54,69,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Chula Vista,San Diego_CA,CA,64.9,70,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Paramount,Los Angeles_CA,CA,87,39,10,10,0,Fair,FALSE,FALSE,FALSE,day
3,Irvine,Orange_CA,CA,64.9,78,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Seaside,Clatsop_OR,OR,33.1,100,10,4.6,0,Clear,FALSE,FALSE,FALSE,twilight
2,Hatfield,Montgomery_PA,PA,60.8,100,10,0,0,Overcast,FALSE,FALSE,TRUE,day
2,Denver,Denver_CO,CO,60.8,31,50,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Seattle,King_WA,WA,50,71,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
3,San Jose,Santa Clara_CA,CA,50,87,2,12.7,0,Light Rain,FALSE,FALSE,FALSE,day
3,Livermore,Alameda_CA,CA,88,18,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
3,Lewisville,Denton_TX,TX,64,65,10,13.8,0,Mostly Cloudy,TRUE,FALSE,FALSE,night
2,Toledo,Lucas_OH,OH,7.9,89,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
3,Providence,Providence_RI,RI,44.1,93,10,11.5,0,Overcast,FALSE,FALSE,FALSE,night
2,Southfield,Oakland_MI,MI,32.4,75,10,5.8,0,Clear,FALSE,FALSE,FALSE,night
2,Willard,Box Elder_UT,UT,88.7,6,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
3,Lynnwood,Snohomish_WA,WA,60.1,78,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Newhall,Los Angeles_CA,CA,51,77,10,3,0,Fair,FALSE,FALSE,FALSE,day
3,Melbourne,Brevard_FL,FL,66.9,51,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Detroit,Wayne_MI,MI,60,48,10,3,0,Fair,FALSE,FALSE,TRUE,day
2,Grand Rapids,Kent_MI,MI,63,72,10,6.9,0,Overcast,FALSE,FALSE,TRUE,day
2,Detroit,Wayne_MI,MI,64,96,10,3,0,Fair,FALSE,FALSE,FALSE,twilight
2,Bridgeport,Fairfield_CT,CT,60.1,83,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Bend,Deschutes_OR,OR,26.6,86,4,5.8,0,Overcast,FALSE,FALSE,FALSE,day
3,Jacksonville,Duval_FL,FL,73.9,97,2,32.2,0.32,Heavy Rain,FALSE,FALSE,FALSE,twilight
2,Petaluma,Sonoma_CA,CA,45,71,10,5,0,Fair,TRUE,FALSE,FALSE,night
3,Livermore,Alameda_CA,CA,36,73,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
3,Los Angeles,Los Angeles_CA,CA,66.9,76,10,0,0,Overcast,FALSE,FALSE,FALSE,night
2,Brandon,Hillsborough_FL,FL,89.6,66,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Boca Raton,Palm Beach_FL,FL,87.8,75,10,13.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Birmingham,Jefferson_AL,AL,77,66,10,6,0,Cloudy,FALSE,FALSE,FALSE,day
2,Pismo Beach,San Luis Obispo_CA,CA,63,40,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Tulsa,Tulsa_OK,OK,40,83,10,7,0,Fair,FALSE,FALSE,FALSE,twilight
3,Jacksonville,Duval_FL,FL,58,84,7,5,0.05,Light Rain,FALSE,FALSE,FALSE,day
2,Portland,Multnomah_OR,OR,58,81,10,5,0.02,Cloudy,FALSE,FALSE,TRUE,day
3,Austin,Travis_TX,TX,75,87,10,3.5,0,Overcast,FALSE,FALSE,TRUE,day
2,Elgin,Union_OR,OR,44.1,71,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Austin,Travis_TX,TX,64,45,10,8,0,Cloudy,FALSE,FALSE,TRUE,day
2,Medford,Suffolk_NY,NY,75,96,8,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
4,Bradenton,Manatee_FL,FL,79,94,10,0,0.06,Thunderstorm,FALSE,FALSE,FALSE,day
2,Milwaukee,Milwaukee_WI,WI,67,97,0.25,7,0,Fog,FALSE,FALSE,TRUE,day
2,Richfield,Sevier_UT,UT,28,64,10,9,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,San Antonio,Bexar_TX,TX,86.9,49,10,16.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Salisbury,Essex_MA,MA,79,74,10,6,0,Cloudy,FALSE,FALSE,TRUE,day
3,Detroit,Wayne_MI,MI,66,78,10,6,0.05,T-Storm,FALSE,FALSE,FALSE,day
2,Baldwin Park,Los Angeles_CA,CA,78,43,4,5,0,Haze,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,89.1,40,10,0,0,Clear,FALSE,FALSE,TRUE,day
3,Thousand Palms,Riverside_CA,CA,84.9,26,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,New Rochelle,Westchester_NY,NY,62.1,70,10,4.6,0,Overcast,FALSE,FALSE,FALSE,night
2,Richmond,Henrico_VA,VA,48,58,10,10.4,0,Clear,FALSE,FALSE,FALSE,night
3,Chicago,Cook_IL,IL,57.9,62,10,9.2,0,Overcast,FALSE,FALSE,TRUE,day
2,Lancaster,Lancaster_PA,PA,81,69,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Bandon,Coos_OR,OR,30,92,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
2,Frazier Park,Ventura_CA,CA,51,83,10,8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Lancaster,Dallas_TX,TX,41.4,97,4,0,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Brewster,Putnam_NY,NY,48.9,86,3,13.8,0.06,Rain,FALSE,FALSE,FALSE,day
2,Blythewood,Richland_SC,SC,61,77,10,6,0,Fair,FALSE,FALSE,FALSE,day
2,Monroe,Snohomish_WA,WA,66,65,10,11.5,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Austin,Travis_TX,TX,61,38,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
3,Hebron,Licking_OH,OH,81,52,10,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Grand Blanc,Genesee_MI,MI,81,60,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Redlands,San Bernardino_CA,CA,48,71,2,8,0,Rain,FALSE,FALSE,FALSE,day
2,Williamsburg,York_VA,VA,39.2,39,10,3.5,0,Clear,TRUE,FALSE,FALSE,day
2,Tulsa,Tulsa_OK,OK,27,56,10,0,0,Clear,FALSE,FALSE,TRUE,twilight
2,Everett,Bedford_PA,PA,62.6,97,0.2,0,0,Fog,FALSE,FALSE,FALSE,day
2,San Francisco,San Francisco_CA,CA,67,33,10,14,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,94,49,10,8,0,Fair,FALSE,FALSE,TRUE,day
3,Phoenix,Maricopa_AZ,AZ,37.4,52,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Cincinnati,Hamilton_OH,OH,64.9,31,10,5.8,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Providence,Providence_RI,RI,71,38,10,8,0,Fair,FALSE,FALSE,FALSE,day
2,Boiling Springs,Spartanburg_SC,SC,62.6,68,10,3.5,0,Clear,FALSE,FALSE,TRUE,day
2,Houston,Harris_TX,TX,82.9,74,10,5.8,0,Overcast,FALSE,FALSE,TRUE,day
2,Morrisville,Wake_NC,NC,59,46,10,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Louisville,Jefferson_KY,KY,75.9,82,10,6.9,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,San Antonio,Bexar_TX,TX,55.6,36,10,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Ambler,Montgomery_PA,PA,33.8,44,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Phoenix,Maricopa_AZ,AZ,64,38,10,5.8,0,Clear,TRUE,FALSE,FALSE,day
2,Holly Springs,Wake_NC,NC,64,90,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Costa Mesa,Orange_CA,CA,75.9,67,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Ingleside,Lake_IL,IL,27,69,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Bellevue,Sarpy_NE,NE,39.2,58,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Sacramento,Sacramento_CA,CA,64,78,10,4.6,0,Overcast,FALSE,FALSE,FALSE,day
3,Raleigh,Wake_NC,NC,89,46,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Fair Oaks,Sacramento_CA,CA,87.8,33,10,9.2,0,Clear,FALSE,FALSE,TRUE,day
2,Dallas,Dallas_TX,TX,91,46,10,12,0,Fair,FALSE,FALSE,TRUE,day
2,Westminster,Oconee_SC,SC,89.1,52,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
3,Cincinnati,Hamilton_OH,OH,66,100,8,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,68,94,6,9,0,Cloudy,FALSE,FALSE,FALSE,day
2,Grand Rapids,Kent_MI,MI,33.1,64,10,15,0,Overcast,FALSE,FALSE,FALSE,day
3,Columbia,Richland_SC,SC,72,55,10,7,0,Cloudy,TRUE,FALSE,FALSE,day
2,Omaha,Douglas_NE,NE,86,26,10,11.5,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Austin,Travis_TX,TX,77,94,10,3.5,0,Mostly Cloudy,FALSE,FALSE,TRUE,night
2,Phoenix,Maricopa_AZ,AZ,96.1,16,10,15,0,Clear,FALSE,TRUE,FALSE,day
2,Zumbrota,Goodhue_MN,MN,37,81,10,9,0,Fair,FALSE,FALSE,FALSE,day
2,Heflin,Cleburne_AL,AL,63,93,10,6,0,Cloudy,FALSE,FALSE,FALSE,night
3,San Leandro,Alameda_CA,CA,61,90,6,13.8,0.01,Light Rain,FALSE,FALSE,FALSE,day
2,Chino,San Bernardino_CA,CA,60.1,80,4,6.9,0,Haze,TRUE,FALSE,FALSE,day
3,Dallas,Dallas_TX,TX,93,47,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,43,16,10,12.7,0,Scattered Clouds,FALSE,FALSE,TRUE,day
3,Albany,Albany_NY,NY,68,90,7,0,0,Clear,FALSE,FALSE,FALSE,day
2,Columbia,Richland_SC,SC,75,84,10,0,0,Fair,FALSE,FALSE,FALSE,night
2,Seattle,King_WA,WA,51,89,6,6,0,Cloudy,FALSE,FALSE,FALSE,night
2,Homosassa,Citrus_FL,FL,75.2,94,10,0,0.14,Light Thunderstorms and Rain,FALSE,FALSE,FALSE,day
2,Edgefield,Edgefield_SC,SC,32,87,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Exeter,Rockingham_NH,NH,43,56,10,10,0,Fair,FALSE,FALSE,FALSE,day
2,Peoria,Maricopa_AZ,AZ,80.6,24,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Cleveland,Pawnee_OK,OK,46,95,2.5,4.6,0,Overcast,FALSE,FALSE,FALSE,day
2,Elgin,Kane_IL,IL,59,100,2,12.7,0.12,Rain,FALSE,FALSE,FALSE,day
2,Buena Park,Orange_CA,CA,51.1,74,10,0,0,Clear,FALSE,FALSE,FALSE,night
3,Glendora,Los Angeles_CA,CA,73.4,25,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Manassas,Prince William_VA,VA,66.2,100,0.8,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Atlanta,Fulton_GA,GA,68,84,10,5,0,Fair,FALSE,FALSE,FALSE,night
2,San Francisco,San Francisco_CA,CA,56,72,10,9,0,Fair,FALSE,FALSE,FALSE,day
3,Schenectady,Albany_NY,NY,21.2,86,0.5,9.2,0.07,Light Snow,TRUE,FALSE,FALSE,day
3,Lynwood,Los Angeles_CA,CA,60.1,78,10,5.8,0,Overcast,TRUE,FALSE,FALSE,twilight
4,Granger,St. Joseph_IN,IN,12.2,79,3,8.1,0,Light Snow,TRUE,FALSE,FALSE,night
3,Duarte,Los Angeles_CA,CA,62,65,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Boiling Springs,Spartanburg_SC,SC,81,65,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,87,10,10,10,0,Fair,FALSE,FALSE,TRUE,day
2,Drums,Luzerne_PA,PA,53.1,96,9,0,0.01,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Nashville,Davidson_TN,TN,84,51,10,10,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,78.8,78,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Bristol,Bristol_VA,VA,70,52,10,9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Miami,Miami-Dade_FL,FL,89,63,10,15,0,Fair,FALSE,FALSE,TRUE,day
2,Flint,Genesee_MI,MI,48,93,10,17.3,0.04,Overcast,FALSE,FALSE,FALSE,night
2,Akron,Summit_OH,OH,70,73,10,11.5,0,Overcast,FALSE,FALSE,TRUE,day
4,De Soto,Crawford_WI,WI,51.6,77,10,5.8,0,Overcast,FALSE,FALSE,FALSE,night
2,Norristown,Montgomery_PA,PA,71.6,53,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Minneapolis,Hennepin_MN,MN,66,90,10,6,0.2,Cloudy,FALSE,FALSE,FALSE,night
2,Grand Rapids,Kent_MI,MI,80.1,62,10,8.1,0.06,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Myrtle Beach,Horry_SC,SC,48.9,74,10,5.8,0,Clear,FALSE,FALSE,TRUE,twilight
2,Myrtle Beach,Horry_SC,SC,79,89,10,6,0,Cloudy,FALSE,FALSE,FALSE,day
2,Rancho Cucamonga,San Bernardino_CA,CA,65,70,10,6,0,Cloudy,FALSE,FALSE,FALSE,day
3,Dallas,Dallas_TX,TX,75,43,10,18.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Salt Lake City,Salt Lake_UT,UT,91,19,10,3,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Atlanta,Fulton_GA,GA,70,26,10,9.2,0,Clear,TRUE,FALSE,FALSE,day
2,La Grange,Stanislaus_CA,CA,71.6,46,4,0,0,Clear,FALSE,FALSE,FALSE,day
2,Clarksburg,Yolo_CA,CA,69,63,8,3,0,Fair,FALSE,TRUE,FALSE,day
3,Greenfield,Hancock_IN,IN,36,87,10,12,0,Fair,FALSE,FALSE,FALSE,day
2,Greenville,Greenville_SC,SC,77,90,9,3.5,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Covington,St. Tammany_LA,LA,69.8,53,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Sebastian,Brevard_FL,FL,75,87,10,10.4,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,82.9,82,10,3.5,0,Mostly Cloudy,FALSE,FALSE,TRUE,twilight
3,Louisville,Jefferson_KY,KY,86,40,10,15,0,Fair,FALSE,FALSE,FALSE,day
2,Glendale,Maricopa_AZ,AZ,60.1,22,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Columbia,Richland_SC,SC,53,43,10,7,0,Fair,FALSE,FALSE,FALSE,twilight
2,Salt Lake City,Salt Lake_UT,UT,31.1,100,3,0,0,Overcast,FALSE,FALSE,FALSE,night
2,Dallas,Dallas_TX,TX,89.6,38,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Phoenix,Maricopa_AZ,AZ,68,14,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Colorado Springs,El Paso_CO,CO,73.9,24,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
3,Sacramento,Sacramento_CA,CA,50,54,10,6.9,0,Clear,FALSE,FALSE,FALSE,twilight
3,Westminster,Orange_CA,CA,56.5,74,10,4.6,0,Clear,FALSE,FALSE,TRUE,twilight
2,Carol Stream,Dupage_IL,IL,78.1,46,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,San Antonio,Bexar_TX,TX,55.9,84,8,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Detroit,Wayne_MI,MI,18,65,5,19.6,0,Light Snow,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,75.9,58,10,0,0,Partly Cloudy,FALSE,TRUE,FALSE,day
3,Cincinnati,Hamilton_OH,OH,86,49,10,9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Garden Grove,Orange_CA,CA,86,54,7,10.4,0,Clear,FALSE,FALSE,FALSE,day
3,San Antonio,Bexar_TX,TX,77,82,10,5.8,0,Overcast,FALSE,FALSE,FALSE,night
3,Mount Laurel,Burlington_NJ,NJ,78.1,79,10,10.4,0,Overcast,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,24.8,50,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Shreveport,Caddo_LA,LA,77,82,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,66,36,10,28.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Fresno,Fresno_CA,CA,59,49,10,3.5,0,Scattered Clouds,TRUE,FALSE,FALSE,twilight
2,Los Angeles,Los Angeles_CA,CA,55.9,67,10,5.8,0,Overcast,FALSE,FALSE,FALSE,night
2,Wilsonville,Washington_OR,OR,71.1,57,10,5.8,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
4,Bay City,Bay_MI,MI,46.4,50,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Detroit,Wayne_MI,MI,1.9,63,10,3.5,0,Scattered Clouds,TRUE,FALSE,FALSE,night
2,Houston,Harris_TX,TX,91.9,55,10,10.4,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Tulsa,Tulsa_OK,OK,41,70,10,4.6,0.01,Light Rain,FALSE,FALSE,FALSE,night
3,Stockton,San Joaquin_CA,CA,59,67,6,0,0,Haze,TRUE,FALSE,FALSE,day
3,Hollywood,Broward_FL,FL,81,72,10,9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,82,42,10,19.6,0,Scattered Clouds,FALSE,FALSE,TRUE,day
3,Queensbury,Warren_NY,NY,12,49,10,9.2,0,Clear,TRUE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,73.9,87,6,0,0,Haze,FALSE,FALSE,FALSE,day
2,Brooklyn,Kings_NY,NY,35.6,48,10,3.5,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Glen Allen,Henrico_VA,VA,41,29,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
3,Montgomery,Montgomery_AL,AL,87,51,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,84,56,10,14,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Albany,Albany_NY,NY,64.9,93,0.5,0,0,Fog,FALSE,FALSE,FALSE,day
2,Fontana,San Bernardino_CA,CA,48,44,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Seattle,King_WA,WA,66,52,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
4,Miami,Miami-Dade_FL,FL,75,94,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
3,Lake Worth,Palm Beach_FL,FL,79,94,8,8.1,0.09,Light Rain,FALSE,FALSE,FALSE,day
2,Huntsville,Madison_AL,AL,57,88,5,6,0,Light Rain,FALSE,FALSE,TRUE,day
2,Taylors,Greenville_SC,SC,69,93,1,7,0.13,Heavy Rain,FALSE,FALSE,FALSE,day
2,Pflugerville,Travis_TX,TX,89.6,49,9,8.1,0,Clear,FALSE,FALSE,TRUE,day
2,Council Bluffs,Pottawattamie_IA,IA,50,66,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Wales,Hampden_MA,MA,36.9,40,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Atlanta,Fulton_GA,GA,61,36,10,16.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Hollywood,Broward_FL,FL,75.9,56,10,11.5,0,Partly Cloudy,TRUE,FALSE,FALSE,day
3,Long Beach,Los Angeles_CA,CA,61,81,10,3.5,0,Clear,FALSE,FALSE,FALSE,night
3,Pacoima,Los Angeles_CA,CA,100,17,10,9,0,Fair,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,75,84,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Sacramento,Sacramento_CA,CA,99,19,10,12,0,Fair,FALSE,FALSE,FALSE,day
3,Pleasant Hill,Contra Costa_CA,CA,69.1,58,10,10.4,0,Clear,FALSE,FALSE,TRUE,day
2,Diamond Bar,Los Angeles_CA,CA,63,59,10,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Salem,Yamhill_OR,OR,51,92,10,9,0,Cloudy,FALSE,FALSE,FALSE,day
3,Denver,Adams_CO,CO,90,21,40,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,79,52,10,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Bayonne,Hudson_NJ,NJ,87.1,59,10,8.1,0,Overcast,TRUE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,73,59,10,0,0,Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,63,97,8,10.4,0,Overcast,FALSE,FALSE,TRUE,night
2,Arlington Heights,Cook_IL,IL,34,85,1,23,0,Light Snow,TRUE,FALSE,FALSE,night
2,Los Angeles,Los Angeles_CA,CA,69.1,93,10,0,0,Clear,FALSE,FALSE,TRUE,night
2,Lathrop,San Joaquin_CA,CA,58,62,10,5,0,Fair,FALSE,FALSE,FALSE,night
3,Saint Paul,Ramsey_MN,MN,64.9,75,10,13.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Decatur,DeKalb_GA,GA,68,65,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Grand Blanc,Genesee_MI,MI,37,96,1.5,5.8,0.03,Overcast,FALSE,FALSE,TRUE,day
3,Houston,Harris_TX,TX,89,53,10,5,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,San Antonio,Bexar_TX,TX,77,90,6,16.1,0.2,Light Thunderstorms and Rain,FALSE,FALSE,FALSE,twilight
2,Beaverton,Washington_OR,OR,44.1,47,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,81,88,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Sylmar,Los Angeles_CA,CA,84,27,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,La Fayette,Walker_GA,GA,55.9,93,6,0,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Albuquerque,Bernalillo_NM,NM,80.1,38,10,17.3,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,O Fallon,St. Charles_MO,MO,42,58,10,22,0,Cloudy / Windy,FALSE,FALSE,FALSE,day
2,Fremont,Sandusky_OH,OH,61,38,10,20,0,Cloudy,FALSE,FALSE,FALSE,day
2,Kingston,Ross_OH,OH,58.1,87,10,5.8,0,Clear,FALSE,FALSE,FALSE,twilight
3,Providence,Providence_RI,RI,42.1,62,10,11.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Waukee,Dallas_IA,IA,84,63,10,16.1,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Escondido,San Diego_CA,CA,62.1,78,10,4.6,0,Overcast,FALSE,FALSE,TRUE,day
3,Forest Park,Clayton_GA,GA,62.1,78,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Inglewood,Los Angeles_CA,CA,75,57,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,San Mateo,San Mateo_CA,CA,55,83,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
